run	id
ptyr304	AID2697-fq1
ptyr304	AID2785-fq1
ptyr304	AID7517-fq1
ptyr304	AID6319-fq1
ptyr304	AID2785-fq2
ptyr304	AID2906-fq1
ptyr304	AID2697-fq2
ptyr305	AID1502-fq1
ptyr305	AID2937-fq2
ptyr305	AID3775-fq1
ptyr305	AID2937-fq3
ptyr305	AID2937-fq1
ptyr305	AID3714-fq1
ptyr305	AID2704-fq1
ptyr306	AID0412-fq1
ptyr306	AID1671-fq1
ptyr306	AID5787-fq1
ptyr306	AID5108-fq1
ptyr306	AID2441-fq1
ptyr307	AID3544-fq1
ptyr307	AID7664-fq1
ptyr307	AID7664-fq2
ptyr307	AID7153-fq2
ptyr307	AID3549-fq1
ptyr307	AID7153-fq1
ptyr307	AID7153-fq3
ptyr307	AID5370-fq1
ptyr308	AID2083-fq1
ptyr308	AID7102-fq1
ptyr308	AID2675-fq1
ptyr308	AID2491-fq1
ptyr308	AID6759-fq1
ptyr309	AID0092-fq1
ptyr309	AID8153-fq1
ptyr309	AID5250-fq1
ptyr309	AID0375-fq1
ptyr309	AID8914-fq1
ptyr30	AID2375-fq1
ptyr30	AID4934-fq1
ptyr30	AID2375-fq2
ptyr30	AID3180-fq1
ptyr30	AID3468-fq1
ptyr30	AID3292-fq1
ptyr30	AID6826-fq1
ptyr30	AID8532-fq1
ptyr30	AID5224-fq1
ptyr30	AID5224-fq2
ptyr30	AID4934-fq2
ptyr310	AID1847-fq1
ptyr310	AID6361-fq1
ptyr310	AID5268-fq2
ptyr310	AID4286-fq1
ptyr310	AID2269-fq1
ptyr310	AID5268-fq1
ptyr311	AID1043-fq1
ptyr311	AID9120-fq1
ptyr311	AID5401-fq1
ptyr311	AID1234-fq1
ptyr311	AID7139-fq1
ptyr311	AID9120-fq2
ptyr312	AID0993-fq1
ptyr312	AID3940-fq1
ptyr312	AID3545-fq1
ptyr312	AID4289-fq1
ptyr312	AID6952-fq1
ptyr314	AID1377-fq1
ptyr314	AID6832-fq2
ptyr314	AID6450-fq1
ptyr314	AID6832-fq1
ptyr314	AID4129-fq1
ptyr314	AID2955-fq1
ptyr315	AID3125-fq1
ptyr315	AID7469-fq1
ptyr315	AID7601-fq1
ptyr315	AID7289-fq1
ptyr315	AID6376-fq1
ptyr316	AID1466-fq1
ptyr316	AID3783-fq1
ptyr316	AID5085-fq1
ptyr316	AID3783-fq2
ptyr316	AID8137-fq1
ptyr316	AID7101-fq2
ptyr316	AID7101-fq1
ptyr317	AID1889-fq1
ptyr317	AID6219-fq1
ptyr317	AID2045-fq1
ptyr317	AID6893-fq1
ptyr317	AID4721-fq1
ptyr318	AID3605-fq1
ptyr318	AID5597-fq1
ptyr318	AID6288-fq1
ptyr318	AID6288-fq2
ptyr318	AID8782-fq1
ptyr318	AID3605-fq2
ptyr318	AID5295-fq1
ptyr319	AID0197-fq1
ptyr319	AID1149-fq1
ptyr319	AID3639-fq1
ptyr319	AID3639-fq2
ptyr319	AID1498-fq1
ptyr319	AID7628-fq1
ptyr319	AID0197-fq2
ptyr320	AID0696-fq1
ptyr320	AID5146-fq1
ptyr320	AID0696-fq2
ptyr320	AID2821-fq1
ptyr320	AID2821-fq2
ptyr320	AID7270-fq1
ptyr320	AID1588-fq1
ptyr321	AID2118-fq1
ptyr321	AID7417-fq1
ptyr321	AID4622-fq1
ptyr321	AID4622-fq2
ptyr321	AID7173-fq1
ptyr321	AID7570-fq1
ptyr322	AID0121-fq1
ptyr322	AID9005-fq2
ptyr322	AID9005-fq3
ptyr322	AID8373-fq1
ptyr322	AID7230-fq1
ptyr322	AID4186-fq1
ptyr322	AID9005-fq1
ptyr323	AID1575-fq1
ptyr323	AID2435-fq1
ptyr323	AID4677-fq1
ptyr323	AID2471-fq1
ptyr323	AID7040-fq1
ptyr324	AID4340-fq1
ptyr324	AID4493-fq1
ptyr324	AID5559-fq1
ptyr324	AID0804-fq1
ptyr324	AID8422-fq1
ptyr325	AID2844-fq1
ptyr325	AID4895-fq2
ptyr325	AID5175-fq1
ptyr325	AID3807-fq1
ptyr325	AID7759-fq1
ptyr325	AID3807-fq3
ptyr325	AID3807-fq2
ptyr325	AID4895-fq1
ptyr326	AID0165-fq1
ptyr326	AID6990-fq1
ptyr326	AID8413-fq1
ptyr326	AID7835-fq1
ptyr326	AID7676-fq1
ptyr327	AID0762-fq1
ptyr327	AID5581-fq3
ptyr327	AID5581-fq2
ptyr327	AID1348-fq1
ptyr327	AID4276-fq1
ptyr327	AID4120-fq1
ptyr327	AID4120-fq2
ptyr327	AID5581-fq1
ptyr328	AID4475-fq1
ptyr328	AID4475-fq2
ptyr328	AID4844-fq2
ptyr328	AID6251-fq1
ptyr328	AID4844-fq1
ptyr328	AID1784-fq1
ptyr328	AID8029-fq1
ptyr329	AID0516-fq1
ptyr329	AID1415-fq1
ptyr329	AID5722-fq1
ptyr329	AID1926-fq1
ptyr329	AID6553-fq1
ptyr32	AID0808-fq1
ptyr32	AID7052-fq1
ptyr32	AID4642-fq1
ptyr32	AID8451-fq1
ptyr32	AID2731-fq1
ptyr32	AID5061-fq1
ptyr32	AID5061-fq2
ptyr32	AID6517-fq1
ptyr32	AID7180-fq1
ptyr330	AID0541-fq1
ptyr330	AID0541-fq2
ptyr330	AID0541-fq4
ptyr330	AID5049-fq1
ptyr330	AID3754-fq1
ptyr330	AID4506-fq1
ptyr330	AID0113-fq1
ptyr330	AID0541-fq3
ptyr330	AID0113-fq2
ptyr331	AID1294-fq1
ptyr331	AID5466-fq2
ptyr331	AID5466-fq1
ptyr331	AID5812-fq1
ptyr331	AID4541-fq1
ptyr331	AID4561-fq1
ptyr331	AID4561-fq2
ptyr332	AID1337-fq1
ptyr332	AID4043-fq1
ptyr332	AID4333-fq1
ptyr332	AID4333-fq2
ptyr332	AID1100-fq1
ptyr332	AID7581-fq1
ptyr333	AID1070-fq1
ptyr333	AID1515-fq1
ptyr333	AID4696-fq1
ptyr333	AID3391-fq1
ptyr333	AID4102-fq1
ptyr334	AID1538-fq1
ptyr334	AID3926-fq1
ptyr334	AID8652-fq1
ptyr334	AID2550-fq1
ptyr334	AID2950-fq1
ptyr335	AID0266-fq1
ptyr335	AID3095-fq1
ptyr335	AID3095-fq3
ptyr335	AID3095-fq4
ptyr335	AID5516-fq1
ptyr335	AID2402-fq1
ptyr335	AID6262-fq1
ptyr335	AID3095-fq2
ptyr336	AID2319-fq1
ptyr336	AID4426-fq1
ptyr336	AID4479-fq1
ptyr336	AID5509-fq1
ptyr336	AID5043-fq1
ptyr337	AID0510-fq1
ptyr337	AID5468-fq1
ptyr337	AID5468-fq2
ptyr337	AID5468-fq3
ptyr337	AID5527-fq2
ptyr337	AID8209-fq1
ptyr337	AID5527-fq1
ptyr337	AID8762-fq1
ptyr338	AID1754-fq1
ptyr338	AID4574-fq1
ptyr338	AID5567-fq1
ptyr338	AID5567-fq2
ptyr338	AID3479-fq1
ptyr338	AID5687-fq1
ptyr338	AID5687-fq3
ptyr338	AID5687-fq2
ptyr338	AID5687-fq4
ptyr338	AID6352-fq1
ptyr338	AID6352-fq2
ptyr339	AID0717-fq1
ptyr339	AID0717-fq2
ptyr339	AID2433-fq1
ptyr339	AID2433-fq2
ptyr339	AID2433-fq3
ptyr339	AID5714-fq1
ptyr339	AID5203-fq1
ptyr339	AID8263-fq1
ptyr339	AID8179-fq1
ptyr33	AID1190-fq1
ptyr33	AID6812-fq1
ptyr33	AID7807-fq1
ptyr33	AID3144-fq1
ptyr33	AID6552-fq1
ptyr33	AID6076-fq1
ptyr33	AID6900-fq1
ptyr33	AID7894-fq1
ptyr340	AID0691-fq1
ptyr340	AID7041-fq1
ptyr340	AID7241-fq1
ptyr340	AID8873-fq1
ptyr340	AID7463-fq1
ptyr340	AID5427-fq1
ptyr341	AID0827-fq1
ptyr341	AID5617-fq1
ptyr341	AID7663-fq2
ptyr341	AID8613-fq1
ptyr341	AID3582-fq1
ptyr341	AID7663-fq1
ptyr341	AID8788-fq1
ptyr342	AID0238-fq1
ptyr342	AID0238-fq3
ptyr342	AID7201-fq1
ptyr342	AID2716-fq1
ptyr342	AID7311-fq1
ptyr342	AID3848-fq1
ptyr342	AID0238-fq2
ptyr342	AID2816-fq1
ptyr343	AID0455-fq1
ptyr343	AID7003-fq1
ptyr343	AID7530-fq1
ptyr343	AID8860-fq1
ptyr343	AID1770-fq1
ptyr343	AID8642-fq2
ptyr343	AID8642-fq1
ptyr344	AID3031-fq1
ptyr344	AID3183-fq1
ptyr344	AID3383-fq1
ptyr344	AID8593-fq1
ptyr344	AID8593-fq2
ptyr344	AID6597-fq1
ptyr344	AID3939-fq1
ptyr344	AID3939-fq2
ptyr345	AID3381-fq1
ptyr345	AID4669-fq1
ptyr345	AID7496-fq1
ptyr345	AID4731-fq1
ptyr345	AID4365-fq1
ptyr345	AID9027-fq1
ptyr346	AID0236-fq2
ptyr346	AID0236-fq3
ptyr346	AID3621-fq1
ptyr346	AID7783-fq1
ptyr346	AID7783-fq2
ptyr346	AID5631-fq1
ptyr346	AID3056-fq1
ptyr346	AID3056-fq2
ptyr346	AID7944-fq1
ptyr347	AID3165-fq1
ptyr347	AID3165-fq3
ptyr347	AID3165-fq2
ptyr347	AID6045-fq1
ptyr347	AID8881-fq1
ptyr347	AID8043-fq1
ptyr347	AID8312-fq1
ptyr347	AID6819-fq1
ptyr348	AID0338-fq1
ptyr348	AID1338-fq1
ptyr348	AID0850-fq1
ptyr348	AID0850-fq2
ptyr348	AID2171-fq1
ptyr348	AID3651-fq1
ptyr348	AID3574-fq1
ptyr348	AID0850-fq3
ptyr349	AID0346-fq1
ptyr349	AID6383-fq1
ptyr349	AID5446-fq1
ptyr349	AID6653-fq1
ptyr349	AID7163-fq1
ptyr349	AID6159-fq1
ptyr34	AID1517-fq1
ptyr34	AID4501-fq1
ptyr34	AID8639-fq1
ptyr34	AID5822-fq1
ptyr34	AID7575-fq1
ptyr34	AID7757-fq1
ptyr34	AID7892-fq1
ptyr34	AID3550-fq1
ptyr350	AID3273-fq1
ptyr350	AID3326-fq1
ptyr350	AID5647-fq1
ptyr350	AID7000-fq1
ptyr350	AID7000-fq2
ptyr350	AID7000-fq3
ptyr350	AID8428-fq1
ptyr350	AID6780-fq1
ptyr351	AID6655-fq1
ptyr351	AID6922-fq1
ptyr351	AID7191-fq1
ptyr351	AID8080-fq1
ptyr351	AID8706-fq1
ptyr351	AID4391-fq1
ptyr352	AID0170-fq1
ptyr352	AID0783-fq1
ptyr352	AID0779-fq1
ptyr352	AID0933-fq1
ptyr352	AID4335-fq2
ptyr352	AID4335-fq1
ptyr352	AID2755-fq1
ptyr353	AID3050-fq1
ptyr353	AID5142-fq1
ptyr353	AID5705-fq1
ptyr353	AID8691-fq1
ptyr353	AID8770-fq1
ptyr353	AID6601-fq1
ptyr354	AID1213-fq1
ptyr354	AID7455-fq1
ptyr354	AID7455-fq2
ptyr354	AID3126-fq1
ptyr354	AID8058-fq1
ptyr354	AID3677-fq1
ptyr354	AID1369-fq1
ptyr354	AID1369-fq2
ptyr355	AID2564-fq1
ptyr355	AID5956-fq1
ptyr355	AID6082-fq1
ptyr355	AID6339-fq2
ptyr355	AID6339-fq1
ptyr355	AID6243-fq1
ptyr355	AID5130-fq1
ptyr355	AID5130-fq2
ptyr355	AID6243-fq2
ptyr356	AID0596-fq1
ptyr356	AID6938-fq1
ptyr356	AID7309-fq1
ptyr356	AID4165-fq1
ptyr356	AID7819-fq1
ptyr356	AID4116-fq1
ptyr357	AID1028-fq1
ptyr357	AID7644-fq1
ptyr357	AID5316-fq1
ptyr357	AID5704-fq1
ptyr357	AID5121-fq1
ptyr357	AID9116-fq1
ptyr358	AID0834-fq1
ptyr358	AID8882-fq1
ptyr358	AID4430-fq1
ptyr358	AID8963-fq1
ptyr358	AID1135-fq1
ptyr358	AID1135-fq4
ptyr358	AID1135-fq3
ptyr358	AID1135-fq2
ptyr358	AID6490-fq1
ptyr359	AID1239-fq1
ptyr359	AID3390-fq1
ptyr359	AID3390-fq3
ptyr359	AID3390-fq2
ptyr359	AID4096-fq1
ptyr359	AID3716-fq1
ptyr359	AID3998-fq1
ptyr359	AID5570-fq1
ptyr35	AID2478-fq1
ptyr35	AID2768-fq1
ptyr35	AID6285-fq1
ptyr35	AID6932-fq1
ptyr35	AID5419-fq1
ptyr35	AID9030-fq1
ptyr35	AID7775-fq1
ptyr35	AID4041-fq1
ptyr360	AID1198-fq1
ptyr360	AID6471-fq1
ptyr360	AID5424-fq1
ptyr360	AID6220-fq1
ptyr360	AID7346-fq1
ptyr360	AID1329-fq1
ptyr361	AID1182-fq1
ptyr361	AID1182-fq2
ptyr361	AID1182-fq3
ptyr361	AID3349-fq1
ptyr361	AID2264-fq1
ptyr361	AID2303-fq1
ptyr361	AID7627-fq1
ptyr361	AID8006-fq1
ptyr362	AID0745-fq1
ptyr362	AID8688-fq1
ptyr362	AID2740-fq2
ptyr362	AID8688-fq3
ptyr362	AID8688-fq2
ptyr362	AID2740-fq1
ptyr362	AID8009-fq1
ptyr362	AID5830-fq1
ptyr362	AID5830-fq2
ptyr362	AID5830-fq3
ptyr362	AID5695-fq1
ptyr363	AID4723-fq1
ptyr363	AID8748-fq2
ptyr363	AID6592-fq1
ptyr363	AID8533-fq2
ptyr363	AID5842-fq1
ptyr363	AID7486-fq2
ptyr363	AID8748-fq1
ptyr363	AID7486-fq1
ptyr363	AID8533-fq1
ptyr364	AID0823-fq1
ptyr364	AID8256-fq1
ptyr364	AID6647-fq1
ptyr364	AID6028-fq1
ptyr364	AID8372-fq1
ptyr364	AID6961-fq1
ptyr365	AID0082-fq1
ptyr365	AID7389-fq1
ptyr365	AID1584-fq1
ptyr365	AID7730-fq1
ptyr365	AID6199-fq1
ptyr365	AID6506-fq1
ptyr366	AID0013-fq1
ptyr366	AID8828-fq1
ptyr366	AID8759-fq2
ptyr366	AID4421-fq1
ptyr366	AID4218-fq1
ptyr366	AID8759-fq1
ptyr366	AID3082-fq1
ptyr367	AID0776-fq1
ptyr367	AID3789-fq1
ptyr367	AID7112-fq1
ptyr367	AID8067-fq1
ptyr367	AID8883-fq1
ptyr367	AID8047-fq1
ptyr368	AID0285-fq1
ptyr368	AID5059-fq1
ptyr368	AID8766-fq2
ptyr368	AID6052-fq1
ptyr368	AID6052-fq2
ptyr368	AID0953-fq1
ptyr368	AID0953-fq2
ptyr368	AID0953-fq3
ptyr368	AID2681-fq2
ptyr368	AID8724-fq1
ptyr368	AID8766-fq1
ptyr368	AID2681-fq1
ptyr369	AID1307-fq1
ptyr369	AID2309-fq1
ptyr369	AID2697-fq1
ptyr369	AID5646-fq2
ptyr369	AID6210-fq1
ptyr369	AID6229-fq1
ptyr369	AID6229-fq2
ptyr369	AID7517-fq1
ptyr369	AID5646-fq1
ptyr369	AID2697-fq2
ptyr36	AID3597-fq1
ptyr36	AID5862-fq1
ptyr36	AID4836-fq1
ptyr36	AID8320-fq1
ptyr36	AID4865-fq1
ptyr36	AID4593-fq1
ptyr36	AID7195-fq1
ptyr36	AID3757-fq1
ptyr370	AID0681-fq1
ptyr370	AID2209-fq1
ptyr370	AID2384-fq1
ptyr370	AID2384-fq2
ptyr370	AID4247-fq1
ptyr370	AID8939-fq1
ptyr370	AID2151-fq1
ptyr370	AID7995-fq1
ptyr370	AID7995-fq2
ptyr371	AID0811-fq1
ptyr371	AID7539-fq1
ptyr371	AID2357-fq1
ptyr371	AID3576-fq1
ptyr371	AID3576-fq2
ptyr371	AID3576-fq3
ptyr371	AID3053-fq1
ptyr371	AID3053-fq2
ptyr371	AID3053-fq3
ptyr371	AID1985-fq1
ptyr371	AID6359-fq1
ptyr372	AID1837-fq1
ptyr372	AID3318-fq1
ptyr372	AID2101-fq1
ptyr372	AID7985-fq1
ptyr372	AID8333-fq1
ptyr372	AID3080-fq1
ptyr372	AID3080-fq3
ptyr372	AID3080-fq4
ptyr372	AID3080-fq2
ptyr372	AID1386-fq1
ptyr373	AID0160-fq1
ptyr373	AID6741-fq1
ptyr373	AID2295-fq1
ptyr373	AID2888-fq1
ptyr373	AID0293-fq1
ptyr373	AID3235-fq1
ptyr373	AID8472-fq1
ptyr374	AID1272-fq1
ptyr374	AID3432-fq1
ptyr374	AID3432-fq2
ptyr374	AID2667-fq2
ptyr374	AID5184-fq2
ptyr374	AID6283-fq1
ptyr374	AID1508-fq1
ptyr374	AID5184-fq1
ptyr374	AID6283-fq2
ptyr374	AID2667-fq1
ptyr374	AID0394-fq1
ptyr375	AID1030-fq1
ptyr375	AID2427-fq1
ptyr375	AID5846-fq1
ptyr375	AID2834-fq1
ptyr375	AID2834-fq2
ptyr375	AID6794-fq1
ptyr375	AID7658-fq1
ptyr375	AID7658-fq3
ptyr375	AID7658-fq2
ptyr375	AID1500-fq1
ptyr376	AID1107-fq1
ptyr376	AID2240-fq2
ptyr376	AID3672-fq1
ptyr376	AID4973-fq1
ptyr376	AID8110-fq1
ptyr376	AID7021-fq1
ptyr376	AID6286-fq1
ptyr376	AID2240-fq1
ptyr377	AID0252-fq1
ptyr377	AID0252-fq2
ptyr377	AID1352-fq2
ptyr377	AID1352-fq1
ptyr377	AID0678-fq1
ptyr377	AID1483-fq1
ptyr377	AID0473-fq1
ptyr377	AID2023-fq1
ptyr377	AID3490-fq1
ptyr378	AID1452-fq1
ptyr378	AID2138-fq1
ptyr378	AID2537-fq2
ptyr378	AID2537-fq1
ptyr378	AID4678-fq1
ptyr378	AID7281-fq2
ptyr378	AID4678-fq2
ptyr378	AID8093-fq1
ptyr378	AID2138-fq2
ptyr378	AID3372-fq1
ptyr378	AID7281-fq1
ptyr379	AID0721-fq1
ptyr379	AID1349-fq1
ptyr379	AID6853-fq1
ptyr379	AID1371-fq1
ptyr379	AID1988-fq1
ptyr379	AID2110-fq1
ptyr379	AID6702-fq1
ptyr37	AID2515-fq1
ptyr37	AID8909-fq1
ptyr37	AID5715-fq1
ptyr37	AID5715-fq2
ptyr37	AID7491-fq1
ptyr37	AID2561-fq1
ptyr37	AID8552-fq1
ptyr37	AID8189-fq1
ptyr37	AID0655-fq1
ptyr380	AID0156-fq1
ptyr380	AID0156-fq2
ptyr380	AID4013-fq1
ptyr380	AID4013-fq3
ptyr380	AID4013-fq2
ptyr380	AID2974-fq1
ptyr380	AID6905-fq1
ptyr380	AID5242-fq1
ptyr380	AID5242-fq2
ptyr380	AID5242-fq3
ptyr380	AID1143-fq1
ptyr380	AID1143-fq3
ptyr380	AID1143-fq4
ptyr380	AID1947-fq1
ptyr380	AID1143-fq2
ptyr381	AID0693-fq1
ptyr381	AID7205-fq1
ptyr381	AID1115-fq1
ptyr381	AID3669-fq1
ptyr381	AID7196-fq1
ptyr381	AID2572-fq1
ptyr381	AID1115-fq2
ptyr381	AID4981-fq1
ptyr382	AID2743-fq1
ptyr382	AID5133-fq1
ptyr382	AID5531-fq1
ptyr382	AID5596-fq1
ptyr382	AID5596-fq2
ptyr382	AID8000-fq1
ptyr382	AID8921-fq1
ptyr382	AID8921-fq2
ptyr382	AID6113-fq1
ptyr383	AID0308-fq1
ptyr383	AID1353-fq1
ptyr383	AID5603-fq1
ptyr383	AID5603-fq2
ptyr383	AID8536-fq1
ptyr383	AID1505-fq1
ptyr383	AID5584-fq2
ptyr383	AID2685-fq1
ptyr383	AID5584-fq1
ptyr384	AID0209-fq1
ptyr384	AID2212-fq1
ptyr384	AID8862-fq1
ptyr384	AID8946-fq1
ptyr384	AID3602-fq1
ptyr384	AID5642-fq1
ptyr384	AID4612-fq1
ptyr385	AID2568-fq1
ptyr385	AID6525-fq1
ptyr385	AID8351-fq1
ptyr385	AID4435-fq1
ptyr385	AID8890-fq1
ptyr385	AID8864-fq1
ptyr385	AID8069-fq1
ptyr386	AID0672-fq1
ptyr386	AID1276-fq1
ptyr386	AID3449-fq1
ptyr386	AID7406-fq1
ptyr386	AID3442-fq1
ptyr386	AID6328-fq1
ptyr386	AID6438-fq1
ptyr387	AID0407-fq1
ptyr387	AID3464-fq1
ptyr387	AID5786-fq1
ptyr387	AID1844-fq1
ptyr387	AID3227-fq1
ptyr387	AID4268-fq2
ptyr387	AID4268-fq1
ptyr387	AID1844-fq2
ptyr387	AID3818-fq1
ptyr388	AID0477-fq1
ptyr388	AID1027-fq1
ptyr388	AID2024-fq1
ptyr388	AID8969-fq2
ptyr388	AID2371-fq1
ptyr388	AID6918-fq1
ptyr388	AID6918-fq2
ptyr388	AID6918-fq3
ptyr388	AID8969-fq1
ptyr388	AID2786-fq1
ptyr389	AID0609-fq1
ptyr389	AID7096-fq1
ptyr389	AID8171-fq1
ptyr389	AID2850-fq1
ptyr389	AID2850-fq2
ptyr389	AID1350-fq1
ptyr389	AID5377-fq1
ptyr389	AID2202-fq1
ptyr38	AID0602-fq1
ptyr38	AID1506-fq1
ptyr38	AID0602-fq2
ptyr38	AID0674-fq1
ptyr38	AID2647-fq1
ptyr38	AID2671-fq1
ptyr38	AID3534-fq1
ptyr38	AID8381-fq2
ptyr38	AID8292-fq1
ptyr38	AID8381-fq1
ptyr390	AID1019-fq1
ptyr390	AID3741-fq1
ptyr390	AID1263-fq1
ptyr390	AID2364-fq1
ptyr390	AID3573-fq1
ptyr390	AID3203-fq1
ptyr390	AID2793-fq1
ptyr391	AID4969-fq1
ptyr391	AID5348-fq1
ptyr391	AID7335-fq1
ptyr391	AID7498-fq1
ptyr391	AID9122-fq1
ptyr391	AID2908-fq1
ptyr391	AID0295-fq1
ptyr392	AID1001-fq1
ptyr392	AID7541-fq2
ptyr392	AID1888-fq1
ptyr392	AID4963-fq1
ptyr392	AID9011-fq1
ptyr392	AID4963-fq3
ptyr392	AID4963-fq2
ptyr392	AID3174-fq2
ptyr392	AID3253-fq1
ptyr392	AID7541-fq1
ptyr392	AID3174-fq1
ptyr392	AID5199-fq1
ptyr393	AID0814-fq1
ptyr393	AID1985-fq1
ptyr393	AID2579-fq1
ptyr393	AID2579-fq2
ptyr393	AID6189-fq1
ptyr393	AID7563-fq1
ptyr393	AID2650-fq1
ptyr393	AID4240-fq1
ptyr393	AID3053-fq1
ptyr393	AID3053-fq3
ptyr393	AID3053-fq2
ptyr394	AID0900-fq1
ptyr394	AID2657-fq1
ptyr394	AID3276-fq1
ptyr394	AID8149-fq1
ptyr394	AID8149-fq2
ptyr394	AID7735-fq1
ptyr394	AID2540-fq1
ptyr394	AID5165-fq1
ptyr394	AID0230-fq1
ptyr395	AID1306-fq1
ptyr395	AID3732-fq1
ptyr395	AID6214-fq1
ptyr395	AID3821-fq1
ptyr395	AID6683-fq1
ptyr395	AID6683-fq2
ptyr395	AID4599-fq1
ptyr395	AID7325-fq1
ptyr395	AID5471-fq1
ptyr395	AID5471-fq2
ptyr396	AID1071-fq1
ptyr396	AID2890-fq1
ptyr396	AID1176-fq2
ptyr396	AID6159-fq1
ptyr396	AID1684-fq1
ptyr396	AID6089-fq1
ptyr396	AID6089-fq2
ptyr396	AID7163-fq1
ptyr396	AID1473-fq1
ptyr396	AID1176-fq1
ptyr397	AID0202-fq1
ptyr397	AID3188-fq2
ptyr397	AID3572-fq1
ptyr397	AID1081-fq1
ptyr397	AID8059-fq1
ptyr397	AID7001-fq1
ptyr397	AID8966-fq1
ptyr397	AID6396-fq1
ptyr398	AID0116-fq1
ptyr398	AID6492-fq1
ptyr398	AID4046-fq1
ptyr398	AID6945-fq1
ptyr398	AID6541-fq1
ptyr398	AID2133-fq1
ptyr398	AID1955-fq1
ptyr398	AID6541-fq2
ptyr398	AID2016-fq1
ptyr399	AID1490-fq1
ptyr399	AID4782-fq2
ptyr399	AID4782-fq1
ptyr399	AID2842-fq1
ptyr399	AID4305-fq1
ptyr399	AID5645-fq1
ptyr399	AID4869-fq1
ptyr399	AID8838-fq1
ptyr399	AID2665-fq1
ptyr399	AID2665-fq2
ptyr399	AID2665-fq3
ptyr39	AID2917-fq1
ptyr39	AID3850-fq1
ptyr39	AID4092-fq1
ptyr39	AID7432-fq1
ptyr39	AID4092-fq2
ptyr39	AID7512-fq1
ptyr39	AID4255-fq1
ptyr39	AID6777-fq1
ptyr39	AID4255-fq2
ptyr39	AID0454-fq1
ptyr3	AID0343-fq1
ptyr3	AID4605-fq1
ptyr3	AID1875-fq1
ptyr3	AID2629-fq1
ptyr3	AID0876-fq1
ptyr3	AID7693-fq1
ptyr3	AID4459-fq1
ptyr3	AID7070-fq1
ptyr400	AID2625-fq1
ptyr400	AID2625-fq2
ptyr400	AID3690-fq1
ptyr400	AID6463-fq1
ptyr400	AID2802-fq1
ptyr400	AID2802-fq2
ptyr400	AID5629-fq1
ptyr400	AID5629-fq2
ptyr400	AID4070-fq1
ptyr400	AID9087-fq1
ptyr400	AID4331-fq1
ptyr401	AID0242-fq1
ptyr401	AID4448-fq1
ptyr401	AID2168-fq1
ptyr401	AID2168-fq2
ptyr401	AID5977-fq1
ptyr401	AID5251-fq1
ptyr401	AID2913-fq1
ptyr401	AID8437-fq1
ptyr401	AID7992-fq1
ptyr402	AID0242-fq1
ptyr402	AID4448-fq1
ptyr402	AID2168-fq1
ptyr402	AID2168-fq2
ptyr402	AID5977-fq1
ptyr402	AID5251-fq1
ptyr402	AID2913-fq1
ptyr402	AID8437-fq1
ptyr402	AID7992-fq1
ptyr403	AID0242-fq1
ptyr403	AID4448-fq1
ptyr403	AID2168-fq1
ptyr403	AID2168-fq2
ptyr403	AID5977-fq1
ptyr403	AID5251-fq1
ptyr403	AID2913-fq1
ptyr403	AID8437-fq1
ptyr403	AID7992-fq1
ptyr404	AID0242-fq1
ptyr404	AID4448-fq1
ptyr404	AID2168-fq1
ptyr404	AID2168-fq2
ptyr404	AID5977-fq1
ptyr404	AID5251-fq1
ptyr404	AID2913-fq1
ptyr404	AID8437-fq1
ptyr404	AID7992-fq1
ptyr405	AID0242-fq1
ptyr405	AID4448-fq1
ptyr405	AID2168-fq1
ptyr405	AID2168-fq2
ptyr405	AID5977-fq1
ptyr405	AID5251-fq1
ptyr405	AID2913-fq1
ptyr405	AID8437-fq1
ptyr405	AID7992-fq1
ptyr406	AID0242-fq1
ptyr406	AID4448-fq1
ptyr406	AID2168-fq1
ptyr406	AID2168-fq2
ptyr406	AID5977-fq1
ptyr406	AID5251-fq1
ptyr406	AID2913-fq1
ptyr406	AID8437-fq1
ptyr406	AID7992-fq1
ptyr407	AID0242-fq1
ptyr407	AID4448-fq1
ptyr407	AID2168-fq1
ptyr407	AID2168-fq2
ptyr407	AID5977-fq1
ptyr407	AID5251-fq1
ptyr407	AID2913-fq1
ptyr407	AID8437-fq1
ptyr407	AID7992-fq1
ptyr408	AID0242-fq1
ptyr408	AID4448-fq1
ptyr408	AID2168-fq1
ptyr408	AID2168-fq2
ptyr408	AID5977-fq1
ptyr408	AID5251-fq1
ptyr408	AID2913-fq1
ptyr408	AID8437-fq1
ptyr408	AID7992-fq1
ptyr409	AID0539-fq1
ptyr409	AID6801-fq1
ptyr409	AID8262-fq3
ptyr409	AID0926-fq1
ptyr409	AID1477-fq1
ptyr409	AID7036-fq1
ptyr409	AID3679-fq1
ptyr409	AID8262-fq1
ptyr409	AID8262-fq2
ptyr409	AID1918-fq1
ptyr40	AID2129-fq1
ptyr40	AID5523-fq1
ptyr40	AID5523-fq2
ptyr40	AID5558-fq1
ptyr40	AID2310-fq1
ptyr40	AID7741-fq1
ptyr40	AID5558-fq2
ptyr40	AID2933-fq1
ptyr40	AID8245-fq2
ptyr40	AID8245-fq1
ptyr40	AID5785-fq1
ptyr410	AID0903-fq1
ptyr410	AID2131-fq2
ptyr410	AID1388-fq1
ptyr410	AID7931-fq1
ptyr410	AID7931-fq2
ptyr410	AID3492-fq1
ptyr410	AID4570-fq1
ptyr410	AID6573-fq1
ptyr410	AID2131-fq1
ptyr410	AID4568-fq1
